instruction_text,thisN,thisTrialN,thisRepN,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trial.thisRepN,instruction_trial.thisTrialN,instruction_trial.thisN,instruction_trial.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,piloting,assigned_ls_group,slider_informed_consent.response,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,Practice_all_cut_rts,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,video_used,audio_used,condition_modality,all_cut_rts,experiment_trials.exp_atttention_resp.keys,experiment_trials.exp_pause_resp.keys,correct_key_required,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,53,0,53,,,,None,None,,,,,,,,,,,,,53,0,53,0,981.9033454000019,,,,,,,,,,,,,,,,clips/clip_claude_21_sub_1.mp4,audios/clip_claude_21_sub_1.mp3,audiovisual,[9.690933200065047],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,54,0,54,,,,None,None,,,,,,,,,,,,,54,0,54,0,995.0386932999827,,,,,,,,,,,,,,,,clips/clip_herz_03_sub_2.mp4,audios/clip_herz_03_sub_2.mp3,audiovisual,"[4.534781700000167, 11.290661999955773]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,55,0,55,,,,1,None,2.918647900223732,None,,,,,,,,,,,55,0,55,0,1008.2888004998676,,,,,,,,,,,,,,,,clips/clip_claude_04_sub_2.mp4,audios/silence.mp3,visual,[8.415203699842095],1,None,1,2.918647900223732,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,56,0,56,,,,None,None,,,,,,,,,,,,,56,0,56,0,1021.3127069999464,,,,,,,,,,,,,,,,clips/clip_herz_05_nosub_0.mp4,audios/clip_herz_05_nosub_0.mp3,audiovisual,[5.884098500013351],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,57,0,57,,,,None,None,,,,,,,,,,,,,57,0,57,0,1032.4765236997046,,,,,,,,,,,,,,,,clips/clip_claude_25_sub_0.mp4,audios/clip_claude_25_sub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,58,0,58,,,,None,None,,,,,,,,,,,,,58,0,58,0,1043.5084294998087,,,,,,,,,,,,,,,,clips/clip_holo_14_sub_0.mp4,audios/clip_holo_14_sub_0.mp3,audiovisual,[0.655211600009352],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,59,0,59,,,,None,space,,,0.35498399985954165,None,,,,,,,,,59,0,59,0,1054.3770705997013,,,,,,,,,,,,,,,,clips/clip_herz_16_nosub_0.mp4,audios/silence.mp3,visual,[],None,space,,,,0.35498399985954165,None,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,60,0,60,,,,4,None,4.222777199931443,None,,,,,,,,,,,60,0,60,0,1064.6087004998699,,,,,,,,,,,,,,,,clips/clip_hund_23_nosub_1.mp4,audios/clip_hund_23_nosub_1.mp3,audiovisual,[],4,None,4,4.222777199931443,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,61,0,61,,,,None,None,,,,,,,,,,,,,61,0,61,0,1080.690648399759,,,,,,,,,,,,,,,,clips/clip_dampf_02_nosub_1.mp4,audios/silence.mp3,visual,[4.9722611997276545],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,62,0,62,,,,None,None,,,,,,,,,,,,,62,0,62,0,1090.758211299777,,,,,,,,,,,,,,,,clips/clip_hund_32_sub_1.mp4,audios/silence.mp3,visual,[4.797578599769622],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,63,0,63,,,,None,None,,,,,,,,,,,,,63,0,63,0,1101.6782243996859,,,,,,,,,,,,,,,,clips/clip_wurst_11_sub_0.mp4,audios/clip_wurst_11_sub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,64,0,64,,,,None,None,,,,,,,,,,,,,64,0,64,0,1114.5393735999241,,,,,,,,,,,,,,,,clips/clip_claude_18_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,65,0,65,,,,None,None,,,,,,,,,,,,,65,0,65,0,1124.3913902998902,,,,,,,,,,,,,,,,clips/clip_claude_22_nosub_2.mp4,audios/silence.mp3,visual,[8.03410270018503],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,66,0,66,,,,None,None,,,,,,,,,,,,,66,0,66,0,1136.0892243999988,,,,,,,,,,,,,,,,clips/clip_weißt_27_sub_1.mp4,audios/clip_weißt_27_sub_1.mp3,audiovisual,[7.927577700000256],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,67,0,67,,,,None,None,,,,,,,,,,,,,67,0,67,0,1147.0874998997897,,,,,,,,,,,,,,,,clips/clip_herz_15_sub_0.mp4,audios/clip_herz_15_sub_0.mp3,audiovisual,[7.885206500068307],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,68,0,68,,,,None,None,,,,,,,,,,,,,68,0,68,0,1159.9652356998995,,,,,,,,,,,,,,,,clips/clip_hund_30_nosub_0.mp4,audios/clip_hund_30_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,69,0,69,,,,None,None,,,,,,,,,,,,,69,0,69,0,1172.93045850005,,,,,,,,,,,,,,,,clips/clip_holo_08_nosub_2.mp4,audios/clip_holo_08_nosub_2.mp3,audiovisual,"[4.223502099979669, 9.080234299879521]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,70,0,70,,,,None,None,,,,,,,,,,,,,70,0,70,0,1184.4933287999593,,,,,,,,,,,,,,,,clips/clip_holo_07_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,71,0,71,,,,None,None,,,,,,,,,,,,,71,0,71,0,1194.774016899988,,,,,,,,,,,,,,,,clips/clip_holo_10_sub_1.mp4,audios/clip_holo_10_sub_1.mp3,audiovisual,[6.021439800038934],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,72,0,72,,,,None,None,,,,,,,,,,,,,72,0,72,0,1205.6676813997328,,,,,,,,,,,,,,,,clips/clip_hund_13_sub_1.mp4,audios/clip_hund_13_sub_1.mp3,audiovisual,[5.884521099738777],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,73,0,73,,,,None,None,,,,,,,,,,,,,73,0,73,0,1218.28203890007,,,,,,,,,,,,,,,,clips/clip_herz_12_nosub_0.mp4,audios/silence.mp3,visual,[5.768537800293416],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,74,0,74,,,,None,None,,,,,,,,,,,,,74,0,74,0,1228.292620100081,,,,,,,,,,,,,,,,clips/clip_wurst_06_sub_2.mp4,audios/clip_wurst_06_sub_2.mp3,audiovisual,"[2.559671100229025, 8.244124200195074]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,75,0,75,,,,None,None,,,,,,,,,,,,,75,0,75,0,1240.2425512000918,,,,,,,,,,,,,,,,clips/clip_holo_17_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,76,0,76,,,,None,None,,,,,,,,,,,,,76,0,76,0,1250.9083847999573,,,,,,,,,,,,,,,,clips/clip_hund_03_sub_1.mp4,audios/silence.mp3,visual,[6.532213700003922],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,77,0,77,,,,None,None,,,,,,,,,,,,,77,0,77,0,1263.6546235000715,,,,,,,,,,,,,,,,clips/clip_herz_09_nosub_0.mp4,audios/clip_herz_09_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,78,0,78,,,,1,None,11.516794600058347,None,,,,,,,,,,,78,0,78,0,1276.0328561998904,,,,,,,,,,,,,,,,clips/clip_lied_20_nosub_2.mp4,audios/silence.mp3,visual,"[3.735818900167942, 8.2166687999852]",1,None,1,11.516794600058347,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,79,0,79,,,,None,None,,,,,,,,,,,,,79,0,79,0,1299.1672483999282,,,,,,,,,,,,,,,,clips/clip_wurst_34_sub_2.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,80,0,80,,,,None,None,,,,,,,,,,,,,80,0,80,0,1308.459433000069,,,,,,,,,,,,,,,,clips/clip_herz_14_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,81,0,81,,,,None,None,,,,,,,,,,,,,81,0,81,0,1319.9273216999136,,,,,,,,,,,,,,,,clips/clip_weißt_23_nosub_1.mp4,audios/silence.mp3,visual,[8.288112400099635],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,82,0,82,,,,None,None,,,,,,,,,,,,,82,0,82,0,1332.17329289997,,,,,,,,,,,,,,,,clips/clip_claude_06_nosub_1.mp4,audios/silence.mp3,visual,[3.9925740999169648],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,83,0,83,,,,None,None,,,,,,,,,,,,,83,0,83,0,1345.6103944997303,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/clip_wurst_31_sub_1.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,84,0,84,,,,None,None,,,,,,,,,,,,,84,0,84,0,1357.4590447996743,,,,,,,,,,,,,,,,clips/clip_hund_17_sub_1.mp4,audios/clip_hund_17_sub_1.mp3,audiovisual,[10.36441530007869],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,85,0,85,,,,None,None,,,,,,,,,,,,,85,0,85,0,1370.5500415000133,,,,,,,,,,,,,,,,clips/clip_holo_24_nosub_2.mp4,audios/clip_holo_24_nosub_2.mp3,audiovisual,"[6.947385599836707, 9.668151000048965]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,86,0,86,,,,None,None,,,,,,,,,,,,,86,0,86,0,1381.4517977000214,,,,,,,,,,,,,,,,clips/clip_lied_09_sub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,87,0,87,,,,3,None,2.9037513001821935,None,,,,,,,,,,,87,0,87,0,1392.583757400047,,,,,,,,,,,,,,,,clips/clip_weißt_26_sub_1.mp4,audios/silence.mp3,visual,"[0.46038349997252226, 7.304167999885976]",3,None,4,2.9037513001821935,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,88,0,88,,,,None,None,,,,,,,,,,,,,88,0,88,0,1406.663223600015,,,,,,,,,,,,,,,,clips/clip_wurst_14_sub_1.mp4,audios/silence.mp3,visual,[8.099686400033534],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,89,0,89,,,,None,None,,,,,,,,,,,,,89,0,89,0,1417.5123624997213,,,,,,,,,,,,,,,,clips/clip_weißt_08_nosub_0.mp4,audios/clip_weißt_08_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,90,0,90,,,,None,None,,,,,,,,,,,,,90,0,90,0,1428.580275800079,,,,,,,,,,,,,,,,clips/clip_weißt_03_nosub_0.mp4,audios/clip_weißt_03_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,91,0,91,,,,None,None,,,,,,,,,,,,,91,0,91,0,1441.4624466998503,,,,,,,,,,,,,,,,clips/clip_wurst_27_sub_1.mp4,audios/clip_wurst_27_sub_1.mp3,audiovisual,[6.091734099667519],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,92,0,92,,,,4,None,5.072298599872738,None,,,,,,,,,,,92,0,92,0,1452.521231699735,,,,,,,,,,,,,,,,clips/clip_holo_22_sub_1.mp4,audios/clip_holo_22_sub_1.mp3,audiovisual,[9.321572599932551],4,None,4,5.072298599872738,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,93,0,93,,,,None,None,,,,,,,,,,,,,93,0,93,0,1467.7421502000652,,,,,,,,,,,,,,,,clips/clip_lied_08_nosub_1.mp4,audios/clip_lied_08_nosub_1.mp3,audiovisual,[7.379941500257701],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,94,0,94,,,,None,None,,,,,,,,,,,,,94,0,94,0,1477.6248484998941,,,,,,,,,,,,,,,,clips/clip_wurst_04_nosub_2.mp4,audios/clip_wurst_04_nosub_2.mp3,audiovisual,[1.4705465002916753],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,95,0,95,,,,None,None,,,,,,,,,,,,,95,0,95,0,1490.0950356996618,,,,,,,,,,,,,,,,clips/clip_wurst_36_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,96,0,96,,,,None,None,,,,,,,,,,,,,96,0,96,0,1500.8012148998678,,,,,,,,,,,,,,,,clips/clip_holo_05_sub_2.mp4,audios/silence.mp3,visual,[7.045535899698734],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,97,0,97,,,,None,None,,,,,,,,,,,,,97,0,97,0,1511.345539599657,,,,,,,,,,,,,,,,clips/clip_hund_29_nosub_0.mp4,audios/silence.mp3,visual,[10.447965500410646],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,98,0,98,,,,None,None,,,,,,,,,,,,,98,0,98,0,1523.5054068998434,,,,,,,,,,,,,,,,clips/clip_hund_04_sub_0.mp4,audios/clip_hund_04_sub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,99,0,99,,,,4,None,2.639814500231296,None,,,,,,,,,,,99,0,99,0,1533.8571823998354,,,,,,,,,,,,,,,,clips/clip_weißt_06_sub_0.mp4,audios/clip_weißt_06_sub_0.mp3,audiovisual,[5.557256399653852],4,None,4,2.639814500231296,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,100,0,100,,,,None,None,,,,,,,,,,,,,100,0,100,0,1547.8344290996902,,,,,,,,,,,,,,,,clips/clip_wurst_25_nosub_1.mp4,audios/clip_wurst_25_nosub_1.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,101,0,101,,,,None,None,,,,,,,,,,,,,101,0,101,0,1559.8551882999018,,,,,,,,,,,,,,,,clips/clip_weißt_07_nosub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,102,0,102,,,,None,None,,,,,,,,,,,,,102,0,102,0,1570.4045628998429,,,,,,,,,,,,,,,,clips/clip_herz_04_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,103,0,103,,,,None,None,,,,,,,,,,,,,103,0,103,0,1582.3233737000264,,,,,,,,,,,,,,,,clips/clip_wurst_23_sub_2.mp4,audios/clip_wurst_23_sub_2.mp3,audiovisual,"[3.418971700128168, 7.797656599897891]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,104,0,104,,,,2,None,2.5002469001337886,None,,,,,,,,,,,104,0,104,0,1593.7561663999222,,,,,,,,,,,,,,,,clips/clip_hund_22_nosub_1.mp4,audios/silence.mp3,visual,[8.530892099719495],2,None,2,2.5002469001337886,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,105,0,105,,,,None,None,,,,,,,,,,,,,105,0,105,0,1607.065221299883,,,,,,,,,,,,,,,,clips/clip_wurst_03_nosub_1.mp4,audios/silence.mp3,visual,[4.265907100401819],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,106,0,106,,,,None,None,,,,,,,,,,,,,106,0,106,0,1619.7986627998762,,,,,,,,,,,,,,,,clips/clip_holo_13_sub_1.mp4,audios/silence.mp3,visual,"[0.4022746002301574, 4.148808300029486]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,107,0,107,,,,None,None,,,,,,,,,,,,,107,0,107,0,1632.5151931997389,,,,,,,,,,,,,,,,clips/clip_dampf_06_nosub_2.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,108,0,108,,,,None,None,,,,,,,,,,,,,108,0,108,0,1642.351412099786,,,,,,,,,,,,,,,,clips/clip_weißt_15_sub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,109,0,109,,,,None,None,,,,,,,,,,,,,109,0,109,0,1654.2609002999961,,,,,,,,,,,,,,,,clips/clip_claude_03_nosub_1.mp4,audios/clip_claude_03_nosub_1.mp3,audiovisual,[5.059965800028294],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,110,0,110,,,,None,None,,,,,,,,,,,,,110,0,110,0,1666.5702947997488,,,,,,,,,,,,,,,,clips/clip_hund_08_sub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,111,0,111,,,,None,None,,,,,,,,,,,,,111,0,111,0,1677.4449084997177,,,,,,,,,,,,,,,,clips/clip_wurst_13_nosub_0.mp4,audios/clip_wurst_13_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,112,0,112,,,,None,None,,,,,,,,,,,,,112,0,112,0,1688.219704200048,,,,,,,,,,,,,,,,clips/clip_weißt_13_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,113,0,113,,,,4,None,3.0209044003859162,None,,,,,,,,,,,113,0,113,0,1699.833221099805,,,,,,,,,,,,,,,,clips/clip_dampf_04_sub_1.mp4,audios/silence.mp3,visual,[],4,None,4,3.0209044003859162,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,114,0,114,,,,None,None,,,,,,,,,,,,,114,0,114,0,1713.5306983999908,,,,,,,,,,,,,,,,clips/clip_weißt_16_sub_0.mp4,audios/clip_weißt_16_sub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,115,0,115,,,,None,None,,,,,,,,,,,,,115,0,115,0,1724.796131500043,,,,,,,,,,,,,,,,clips/clip_hund_35_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,116,0,116,,,,3,None,2.758342099841684,None,,,,,,,,,,,116,0,116,0,1736.1690461998805,,,,,,,,,,,,,,,,clips/clip_herz_13_nosub_0.mp4,audios/clip_herz_13_nosub_0.mp3,audiovisual,[7.69169420003891],3,None,3,2.758342099841684,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,117,0,117,,,,4,None,3.4587824000045657,None,,,,,,,,,,,117,0,117,0,1751.0667224996723,,,,,,,,,,,,,,,,clips/clip_lied_19_sub_1.mp4,audios/clip_lied_19_sub_1.mp3,audiovisual,[5.324537099804729],4,None,4,3.4587824000045657,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,118,0,118,,,,1,None,6.908238799776882,None,,,,,,,,,,,118,0,118,0,1766.1161442999728,,,,,,,,,,,,,,,,clips/clip_lied_02_sub_2.mp4,audios/clip_lied_02_sub_2.mp3,audiovisual,"[4.275046800263226, 9.34511710004881]",1,None,1,6.908238799776882,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,119,0,119,,,,None,space,,,0.32874289993196726,None,,,,,,,,,119,0,119,0,1784.9273453997448,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/clip_claude_27_nosub_0.mp3,audiovisual,[],None,space,,,,0.32874289993196726,None,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,120,0,120,,,,None,None,,,,,,,,,,,,,120,0,120,0,1798.1017987998202,,,,,,,,,,,,,,,,clips/clip_wurst_05_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,121,0,121,,,,2,None,2.3862287998199463,None,,,,,,,,,,,121,0,121,0,1807.577221499756,,,,,,,,,,,,,,,,clips/clip_lied_03_nosub_1.mp4,audios/silence.mp3,visual,[5.353192099835724],2,None,2,2.3862287998199463,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,122,0,122,,,,None,None,,,,,,,,,,,,,122,0,122,0,1821.4721053997055,,,,,,,,,,,,,,,,clips/clip_weißt_30_sub_2.mp4,audios/silence.mp3,visual,"[3.15914240013808, 12.049037499818951]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,123,0,123,,,,None,None,,,,,,,,,,,,,123,0,123,0,1834.188767799642,,,,,,,,,,,,,,,,clips/clip_wurst_12_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,124,0,124,,,,4,None,2.988336400128901,None,,,,,,,,,,,124,0,124,0,1843.7075702999718,,,,,,,,,,,,,,,,clips/clip_claude_13_sub_0.mp4,audios/clip_claude_13_sub_0.mp3,audiovisual,[],4,None,4,2.988336400128901,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
